Project_ID,MP_Name,State,Constituency,Allocated_Ceiling,Work_Type,Vendor,Sanctioned_Amount,Bill_Amount,UC_Amount,Cumulative_Sanctioned,Days_to_Completion,Is_Overrun,Is_Duplicate,Is_Delayed,Has_Doc_Mismatch,Duplicate_Group_ID,Ceiling_Breach,Doc_Amount_Gap_Pct,Vendor_Is_Suspect,Model_Risk_Prob,Risk_Score,Risk_Level,Amount_Ratio
MPLAD-1739,Devendra Alias Bhole Singh,Uttar Pradesh,AKBARPUR,147000000.0,Drinking Water Supply,Vendor_016,1791441.11,1791441.11,1780132.56,9521481.58,248,0,0,0,0,,0,0.6,0,0.0017143280495655927,0.002,Low,0.81
MPLAD-1740,Devendra Alias Bhole Singh,Uttar Pradesh,AKBARPUR,147000000.0,Road Construction,Vendor_025,5729514.51,5729514.51,5632507.74,15250996.09,238,0,1,0,0,DUPGRP-1740,0,1.7,0,0.2232429055451978,0.75,High,1.64
MPLAD-1741,Devendra Alias Bhole Singh,Uttar Pradesh,AKBARPUR,147000000.0,Road Construction,Vendor_025,5695732.25,5695732.25,5798425.1,20946728.34,231,0,1,0,0,DUPGRP-1740,0,1.8,0,0.20895424736137128,0.75,High,1.63
MPLAD-1742,DEVESH CHANDRA THAKUR,Bihar,SITAMARHI,163809205.11,School Building,Vendor_007,5468976.49,5468976.49,5450258.16,5468976.49,286,0,0,1,0,,0,0.3,0,0.0035850461963624195,0.004,Low,1.09
MPLAD-1743,DEVESH CHANDRA THAKUR,Bihar,SITAMARHI,163809205.11,Solar Street Lighting,Vendor_011,1009448.14,1009448.14,1022581.01,6478424.63,130,0,0,0,0,,0,1.3,0,0.00137065565217107,0.001,Low,0.67
MPLAD-1744,DEVESH CHANDRA THAKUR,Bihar,SITAMARHI,163809205.11,Sports Infrastructure,Vendor_022,3057117.84,3057117.84,3950736.48,9535542.47,197,0,0,0,1,,0,29.2,1,0.0015824725927784478,1.0,High,1.02
MPLAD-1745,DEVESH CHANDRA THAKUR,Bihar,SITAMARHI,163809205.11,Drinking Water Supply,Vendor_023,2670565.13,2670565.13,3382087.52,12206107.6,175,0,0,0,1,,0,26.6,0,0.007970146597480545,0.746,High,1.21
MPLAD-1746,DEVESH CHANDRA THAKUR,Bihar,SITAMARHI,163809205.11,Road Construction,Vendor_008,1863972.49,1863972.49,1888592.05,14070080.09,223,0,0,0,0,,0,1.3,0,3.08536467212861e-05,0.0,Low,0.53
MPLAD-1747,DEVESH SHAKYA,Uttar Pradesh,ETAH,147000000.0,Health Sub-Centre,Vendor_005,5150300.81,5150300.81,5189478.34,5150300.81,212,0,0,0,0,,0,0.8,0,0.00851200716493792,0.009,Low,1.23
MPLAD-1748,DEVESH SHAKYA,Uttar Pradesh,ETAH,147000000.0,School Building,Vendor_005,8277642.34,8277642.34,8253402.22,13427943.16,138,0,0,0,0,,0,0.3,0,0.43197913583739717,0.432,Medium,1.66
MPLAD-1749,DEVESH SHAKYA,Uttar Pradesh,ETAH,147000000.0,Road Construction,Vendor_016,2341880.4,2341880.4,2381106.64,15769823.55,201,0,0,0,0,,0,1.7,0,5.6731386326860845e-05,0.0,Low,0.67
MPLAD-1750,DEVESH SHAKYA,Uttar Pradesh,ETAH,147000000.0,Health Sub-Centre,Vendor_022,3911874.65,3911874.65,3837328.71,19681698.2,197,0,0,0,0,,0,1.9,1,0.0004105290198142138,0.4,Medium,0.93
MPLAD-1751,DEVESH SHAKYA,Uttar Pradesh,ETAH,147000000.0,Solar Street Lighting,Vendor_010,1969990.41,1969990.41,1991654.67,21651688.61,156,0,0,0,0,,0,1.1,0,0.020851732506299528,0.021,Low,1.31
MPLAD-1752,DEVESH SHAKYA,Uttar Pradesh,ETAH,147000000.0,Sports Infrastructure,Vendor_017,3306438.83,3306438.83,3253920.03,24958127.44,180,0,0,0,0,,0,1.6,1,0.0031366238952044386,0.4,Medium,1.1
MPLAD-1753,Devusinh Jesingbhai Chauhan,Gujarat,KHEDA,147000000.0,Drinking Water Supply,Vendor_010,2169999.34,2169999.34,2171318.03,2169999.34,270,0,0,0,0,,0,0.1,0,0.008623304093944182,0.009,Low,0.99
MPLAD-1754,Devusinh Jesingbhai Chauhan,Gujarat,KHEDA,147000000.0,Community Hall,Vendor_022,1797887.79,1797887.79,1763442.92,3967887.13,271,0,0,1,0,,0,1.9,1,0.00035645283798922597,0.4,Medium,0.64
MPLAD-1755,Devusinh Jesingbhai Chauhan,Gujarat,KHEDA,147000000.0,School Building,Vendor_001,4399280.76,4399280.76,5665930.44,8367167.89,159,0,0,0,1,,0,28.8,0,9.850826644724074e-05,0.768,High,0.88
MPLAD-1756,Devusinh Jesingbhai Chauhan,Gujarat,KHEDA,147000000.0,Drinking Water Supply,Vendor_006,6865910.08,6865910.08,6998256.58,15233077.98,178,1,1,0,0,DUPGRP-1756,0,1.9,0,0.9992617457934442,0.999,High,3.12
MPLAD-1757,Devusinh Jesingbhai Chauhan,Gujarat,KHEDA,147000000.0,Drinking Water Supply,Vendor_010,6970879.34,6970879.34,7057727.0,22203957.31,165,0,1,0,0,DUPGRP-1756,0,1.2,0,0.99941537155904,0.999,High,3.17
MPLAD-1758,Devusinh Jesingbhai Chauhan,Gujarat,KHEDA,147000000.0,Drinking Water Supply,Vendor_010,1150500.78,1150500.78,1164143.5,23354458.09,132,0,0,0,0,,0,1.2,0,0.000220761409413635,0.0,Low,0.52
MPLAD-1759,Devusinh Jesingbhai Chauhan,Gujarat,KHEDA,147000000.0,Road Construction,Vendor_021,3538999.84,3538999.84,3557384.57,26893457.93,228,0,0,0,0,,0,0.5,0,0.001292082827177416,0.001,Low,1.01
MPLAD-1760,Devusinh Jesingbhai Chauhan,Gujarat,KHEDA,147000000.0,Health Sub-Centre,Vendor_017,5038549.21,5038549.21,4951039.33,31932007.14,179,0,0,0,0,,0,1.7,1,0.004195289551129046,0.4,Medium,1.2
MPLAD-1761,Dhairyasheel Sambhajirao Mane,Maharashtra,HATKANANGLE,147000000.0,Sports Infrastructure,Vendor_007,2742379.51,2742379.51,3479019.11,2742379.51,175,0,0,0,1,,0,26.9,0,0.0007314547828150427,0.749,High,0.91
MPLAD-1762,Dhairyasheel Sambhajirao Mane,Maharashtra,HATKANANGLE,147000000.0,School Building,Vendor_019,9084716.34,9084716.34,8922039.18,11827095.85,236,1,0,0,0,,0,1.8,0,0.7456168639774232,0.746,High,1.82
MPLAD-1763,Dhairyasheel Sambhajirao Mane,Maharashtra,HATKANANGLE,147000000.0,Road Construction,Vendor_002,3548736.9,3548736.9,3554000.88,15375832.75,265,0,0,0,0,,0,0.1,0,0.00242151015474084,0.002,Low,1.01
MPLAD-1764,Dhairyasheel Sambhajirao Mane,Maharashtra,HATKANANGLE,147000000.0,Drinking Water Supply,Vendor_004,2705696.76,2705696.76,2731180.47,18081529.51,142,0,0,0,0,,0,0.9,1,0.011271313786880502,0.4,Medium,1.23
MPLAD-1765,Dhairyasheel Sambhajirao Mane,Maharashtra,HATKANANGLE,147000000.0,Sports Infrastructure,Vendor_007,3191631.96,3191631.96,3238608.53,21273161.47,251,0,0,0,0,,0,1.5,0,0.002629538500684902,0.003,Low,1.06
MPLAD-1766,Dhairyasheel Sambhajirao Mane,Maharashtra,HATKANANGLE,147000000.0,School Building,Vendor_005,8413738.14,8413738.14,8420139.88,29686899.62,128,0,0,0,0,,0,0.1,0,0.49493347373370133,0.495,Medium,1.68
MPLAD-1767,Dhairyasheel Sambhajirao Mane,Maharashtra,HATKANANGLE,147000000.0,Road Construction,Vendor_001,7864822.98,7864822.98,7859699.46,37551722.59,355,1,0,1,0,,0,0.1,0,0.694446296655842,0.694,High,2.25
MPLAD-1768,Dhairyasheel Sambhajirao Mane,Maharashtra,HATKANANGLE,147000000.0,Road Construction,Vendor_004,8653520.46,8653520.46,8785542.14,46205243.05,238,1,0,0,0,,0,1.5,1,0.9936210076374558,0.994,High,2.47
MPLAD-1769,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,Maharashtra,CHANDRAPUR,147000000.0,Solar Street Lighting,Vendor_021,2336849.22,2336849.22,2326236.43,2336849.22,125,0,0,0,0,,0,0.5,0,0.05098340281474233,0.051,Low,1.56
MPLAD-1770,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,Maharashtra,CHANDRAPUR,147000000.0,Road Construction,Vendor_014,1163313.17,1163313.17,1182858.61,3500162.39,302,0,0,1,0,,0,1.7,0,0.00012921273994888292,0.0,Low,0.33
MPLAD-1771,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,Maharashtra,CHANDRAPUR,147000000.0,Community Hall,Vendor_022,2805167.3,2805167.3,3695214.74,6305329.7,228,0,0,0,1,,0,31.7,1,0.0010786374192344739,1.0,High,1.0
MPLAD-1772,DHARMENDRA PRADHAN,Odisha,SAMBALPUR,147000000.0,Road Construction,Vendor_017,3226366.36,3226366.36,3196982.61,3226366.36,266,0,0,0,0,,0,0.9,1,0.0012738661563188236,0.4,Medium,0.92
MPLAD-1773,DHARMENDRA PRADHAN,Odisha,SAMBALPUR,147000000.0,Solar Street Lighting,Vendor_023,3451349.0,3451349.0,3493746.34,6677715.36,192,1,0,0,0,,0,1.2,0,0.739548278454886,0.74,High,2.3
MPLAD-1774,DHARMENDRA PRADHAN,Odisha,SAMBALPUR,147000000.0,Road Construction,Vendor_023,4404120.43,4404120.43,4450644.78,11081835.79,145,0,0,0,0,,0,1.1,0,0.008319856387992909,0.008,Low,1.26
MPLAD-1775,DHARMENDRA PRADHAN,Odisha,SAMBALPUR,147000000.0,Health Sub-Centre,Vendor_015,9701257.39,9701257.39,9788750.38,20783093.18,300,1,0,1,0,,0,0.9,0,0.9523085943240757,0.952,High,2.31
MPLAD-1776,DHARMENDRA PRADHAN,Odisha,SAMBALPUR,147000000.0,Solar Street Lighting,Vendor_012,2967828.95,2967828.95,3669465.96,23750922.13,115,0,0,0,1,,0,23.6,0,0.23577042949977758,0.716,High,1.98
MPLAD-1777,DHARMENDRA PRADHAN,Odisha,SAMBALPUR,147000000.0,Drinking Water Supply,Vendor_024,1355175.36,1355175.36,1377230.38,25106097.49,164,0,0,0,0,,0,1.6,0,0.0002230328457387253,0.0,Low,0.62
MPLAD-1778,DHARMENDRA PRADHAN,Odisha,SAMBALPUR,147000000.0,Sports Infrastructure,Vendor_006,4694098.08,4694098.08,4650474.59,29800195.57,126,0,0,0,0,,0,0.9,0,0.16736904909690806,0.167,Low,1.56
MPLAD-1779,DHARMENDRA PRADHAN,Odisha,SAMBALPUR,147000000.0,Sports Infrastructure,Vendor_015,2163299.53,2163299.53,2147777.41,31963495.1,216,0,0,0,0,,0,0.7,0,0.0001945368608806244,0.0,Low,0.72
MPLAD-1780,DHARMENDRA YADAV,Uttar Pradesh,AZAMGARH,147000000.0,Community Hall,Vendor_002,2064085.84,2064085.84,2089544.92,2064085.84,111,0,0,0,0,,0,1.2,0,0.0009341301302756734,0.001,Low,0.74
MPLAD-1781,DHARMENDRA YADAV,Uttar Pradesh,AZAMGARH,147000000.0,Health Sub-Centre,Vendor_018,4554147.82,4554147.82,4513915.41,6618233.66,205,0,0,0,0,,0,0.9,0,0.001965940809267141,0.002,Low,1.08
MPLAD-1782,DHARMENDRA YADAV,Uttar Pradesh,AZAMGARH,147000000.0,Solar Street Lighting,Vendor_002,2469805.95,2469805.95,2485161.82,9088039.61,257,0,0,0,0,,0,0.6,0,0.15671378309463024,0.157,Low,1.65
MPLAD-1783,DHARMENDRA YADAV,Uttar Pradesh,AZAMGARH,147000000.0,Road Construction,Vendor_010,3515889.65,3515889.65,3522005.11,12603929.26,157,0,0,0,0,,0,0.2,0,0.0007922393247445413,0.001,Low,1.0
MPLAD-1784,DHAVAL LAXMANBHAI PATEL,Gujarat,VALSAD(ST),147000000.0,Drinking Water Supply,Vendor_019,2741766.82,2741766.82,2753835.34,2741766.82,115,0,0,0,0,,0,0.4,0,0.017145510482844503,0.017,Low,1.25
MPLAD-1785,DHAVAL LAXMANBHAI PATEL,Gujarat,VALSAD(ST),147000000.0,Drinking Water Supply,Vendor_002,3458987.37,3458987.37,3500285.5,6200754.19,207,0,0,0,0,,0,1.2,0,0.0800666960833356,0.08,Low,1.57
MPLAD-1786,DHAVAL LAXMANBHAI PATEL,Gujarat,VALSAD(ST),147000000.0,Community Hall,Vendor_022,3426690.58,3426690.58,3376037.43,9627444.77,196,0,0,0,0,,0,1.5,1,0.004307871494553167,0.4,Medium,1.22
MPLAD-1787,DHAVAL LAXMANBHAI PATEL,Gujarat,VALSAD(ST),147000000.0,Sports Infrastructure,Vendor_001,2870965.88,2870965.88,2915621.47,12498410.65,128,0,0,0,0,,0,1.6,0,0.0016077130953624107,0.002,Low,0.96
MPLAD-1788,DHAVAL LAXMANBHAI PATEL,Gujarat,VALSAD(ST),147000000.0,Solar Street Lighting,Vendor_004,1097452.41,1097452.41,1096315.54,13595863.06,191,0,0,0,0,,0,0.1,1,0.002238796979656893,0.4,Medium,0.73
MPLAD-1789,DHAVAL LAXMANBHAI PATEL,Gujarat,VALSAD(ST),147000000.0,Community Hall,Vendor_025,2625665.16,2625665.16,2666471.49,16221528.22,212,0,0,0,0,,0,1.6,0,0.0006590220577954444,0.001,Low,0.94
MPLAD-1790,Dileshwar Kamait,Bihar,SUPAUL,150450930.89,Road Construction,Vendor_010,4190115.64,4190115.64,4118728.62,4190115.64,251,0,0,0,0,,0,1.7,0,0.007976430281496086,0.008,Low,1.2
MPLAD-1791,Dileshwar Kamait,Bihar,SUPAUL,150450930.89,Sports Infrastructure,Vendor_024,2419309.59,2419309.59,3054126.35,6609425.22,200,0,0,0,1,,0,26.2,0,0.00032353384878636875,0.742,High,0.81
MPLAD-1792,Dileshwar Kamait,Bihar,SUPAUL,150450930.89,Road Construction,Vendor_006,3414389.96,3414389.96,4756691.22,10023815.18,231,0,1,0,1,DUPGRP-1792,0,39.3,0,0.0010098075619658202,1.0,High,0.98
MPLAD-1793,Dileshwar Kamait,Bihar,SUPAUL,150450930.89,Road Construction,Vendor_006,3426416.8,3426416.8,3389725.31,13450231.99,219,0,1,0,0,DUPGRP-1792,0,1.1,0,0.0008732041091117055,0.75,High,0.98
MPLAD-1794,Dileshwar Kamait,Bihar,SUPAUL,150450930.89,Sports Infrastructure,Vendor_022,3098307.71,3098307.71,3127654.21,16548539.69,69,0,0,0,0,,0,0.9,1,0.00851027264792721,0.4,Medium,1.03
MPLAD-1795,Dilip Saikia,Assam,Darrang-Udalguri,147000000.0,Sports Infrastructure,Vendor_004,2841429.91,2841429.91,2830067.56,2841429.91,150,0,0,0,0,,0,0.4,1,0.0011260269023343683,0.4,Medium,0.95
MPLAD-1796,Dilip Saikia,Assam,Darrang-Udalguri,147000000.0,Sports Infrastructure,Vendor_022,3407956.91,3407956.91,3354322.65,6249386.82,201,0,0,0,0,,0,1.6,1,0.00392751931603084,0.4,Medium,1.14
MPLAD-1797,Dilip Saikia,Assam,Darrang-Udalguri,147000000.0,Health Sub-Centre,Vendor_022,3382968.58,3382968.58,3364731.39,9632355.4,162,0,0,0,0,,0,0.5,1,8.777040185985065e-05,0.4,Medium,0.81
MPLAD-1798,Dilip Saikia,Assam,Darrang-Udalguri,147000000.0,Health Sub-Centre,Vendor_018,5035453.75,5035453.75,4945233.0,14667809.15,228,0,0,0,0,,0,1.8,0,0.008427360017911877,0.008,Low,1.2
MPLAD-1799,Dilip Saikia,Assam,Darrang-Udalguri,147000000.0,Road Construction,Vendor_025,3547206.95,3547206.95,3591111.09,18215016.1,263,0,1,0,0,DUPGRP-1799,0,1.2,0,0.002329400270133559,0.75,High,1.01
MPLAD-1800,Dilip Saikia,Assam,Darrang-Udalguri,147000000.0,Road Construction,Vendor_010,3632383.24,3632383.24,3668372.96,21847399.34,277,0,1,1,0,DUPGRP-1799,0,1.0,0,0.0035493221579814254,0.75,High,1.04
MPLAD-1801,Dilip Saikia,Assam,Darrang-Udalguri,147000000.0,Drinking Water Supply,Vendor_016,1730867.88,1730867.88,1723087.6,23578267.22,142,0,0,0,0,,0,0.4,0,0.0007891277826503765,0.001,Low,0.79
MPLAD-1802,Dilip Saikia,Assam,Darrang-Udalguri,147000000.0,Community Hall,Vendor_021,4015914.18,4015914.18,4051125.66,27594181.4,89,0,0,0,0,,0,0.9,0,0.08448398362797516,0.084,Low,1.43
MPLAD-1803,Dinesh Chandra Yadav,Bihar,MADHEPURA,150070866.11,Drinking Water Supply,Vendor_006,2958734.35,2958734.35,3570274.13,2958734.35,151,0,0,0,1,,0,20.7,0,0.02119755697446154,0.687,High,1.34
MPLAD-1804,Dinesh Chandra Yadav,Bihar,MADHEPURA,150070866.11,Sports Infrastructure,Vendor_007,4092102.96,4092102.96,5635854.52,7050837.31,91,0,0,0,1,,0,37.7,0,0.055271513737173046,0.85,High,1.36
MPLAD-1805,Dinesh Chandra Yadav,Bihar,MADHEPURA,150070866.11,School Building,Vendor_002,3943868.55,3943868.55,4016116.96,10994705.86,142,0,0,0,0,,0,1.8,0,4.306075283037827e-05,0.0,Low,0.79
MPLAD-1806,Dinesh Chandra Yadav,Bihar,MADHEPURA,150070866.11,School Building,Vendor_016,3704877.04,3704877.04,3659100.42,14699582.9,253,0,0,0,0,,0,1.2,0,7.79142098429695e-05,0.0,Low,0.74
MPLAD-1807,DINESHBHAI MAKWANA AHMEDABAD,Gujarat,WEST(SC),160434965.11,Community Hall,Vendor_012,7202749.33,7202749.33,7101737.8,7202749.33,186,1,1,0,0,DUPGRP-1807,0,1.4,0,0.9777074925607655,0.978,High,2.57
MPLAD-1808,DINESHBHAI MAKWANA AHMEDABAD,Gujarat,WEST(SC),160434965.11,Community Hall,Vendor_012,7208502.93,7208502.93,7201885.01,14411252.26,173,0,1,0,0,DUPGRP-1807,0,0.1,0,0.98108104612502,0.981,High,2.57
MPLAD-1809,DINESHBHAI MAKWANA AHMEDABAD,Gujarat,WEST(SC),160434965.11,Community Hall,Vendor_017,3667516.24,3667516.24,3627865.44,18078768.5,178,0,0,0,0,,0,1.1,1,0.009015759678044227,0.4,Medium,1.31
MPLAD-1810,DINESHBHAI MAKWANA AHMEDABAD,Gujarat,WEST(SC),160434965.11,School Building,Vendor_004,6970828.43,6970828.43,7068835.26,25049596.93,218,0,0,0,0,,0,1.4,1,0.04006162608311172,0.4,Medium,1.39
MPLAD-1811,DINESHBHAI MAKWANA AHMEDABAD,Gujarat,WEST(SC),160434965.11,Solar Street Lighting,Vendor_004,1604239.1,1604239.1,1611640.92,26653836.03,215,0,0,0,0,,0,0.5,1,0.012533658726281365,0.4,Medium,1.07
MPLAD-1812,DR BYREDDY SHABARI,Andhra Pradesh,NANDYAL,150675889.11,Community Hall,Vendor_009,3066091.66,3066091.66,3039329.79,3066091.66,163,0,0,0,0,,0,0.9,0,0.0025723307735516805,0.003,Low,1.1
MPLAD-1813,DR BYREDDY SHABARI,Andhra Pradesh,NANDYAL,150675889.11,Drinking Water Supply,Vendor_013,2076501.17,2076501.17,2683532.36,5142592.83,128,0,0,0,1,,0,29.2,0,0.002458107287007978,0.772,High,0.94
MPLAD-1814,DR BYREDDY SHABARI,Andhra Pradesh,NANDYAL,150675889.11,Drinking Water Supply,Vendor_020,2965787.05,2965787.05,3625947.67,8108379.88,145,0,0,0,1,,0,22.3,0,0.022754065388647767,0.703,High,1.35
MPLAD-1815,DR BYREDDY SHABARI,Andhra Pradesh,NANDYAL,150675889.11,Solar Street Lighting,Vendor_004,1166242.49,1166242.49,1159703.36,9274622.37,225,0,0,0,0,,0,0.6,1,0.004115236348114417,0.4,Medium,0.78
MPLAD-1816,DR BYREDDY SHABARI,Andhra Pradesh,NANDYAL,150675889.11,School Building,Vendor_012,5124159.36,5124159.36,5082786.97,14398781.72,182,0,0,0,0,,0,0.8,0,0.0005013478574411565,0.001,Low,1.02
MPLAD-1817,DR BYREDDY SHABARI,Andhra Pradesh,NANDYAL,150675889.11,Solar Street Lighting,Vendor_014,1030956.24,1030956.24,1032878.56,15429737.96,167,0,1,0,0,DUPGRP-1817,0,0.2,0,0.001499816313683689,0.75,High,0.69
MPLAD-1818,DR BYREDDY SHABARI,Andhra Pradesh,NANDYAL,150675889.11,Solar Street Lighting,Vendor_025,1025681.62,1025681.62,1036809.98,16455419.58,171,0,1,0,0,DUPGRP-1817,0,1.1,0,0.0015183071260844352,0.75,High,0.68
MPLAD-1819,DR BYREDDY SHABARI,Andhra Pradesh,NANDYAL,150675889.11,Road Construction,Vendor_025,5665141.34,5665141.34,5649153.84,22120560.93,184,0,0,0,0,,0,0.3,0,0.18712336136269664,0.187,Low,1.62
MPLAD-1820,DR BYREDDY SHABARI,Andhra Pradesh,NANDYAL,150675889.11,Road Construction,Vendor_003,4690393.79,4690393.79,6482719.61,26810954.72,158,0,0,0,1,,0,38.2,0,0.016615313208394485,0.85,High,1.34
MPLAD-1821,DR C N MANJUNATH BANGALORE,Karnataka,RURAL,147000000.0,Sports Infrastructure,Vendor_022,2747924.03,2747924.03,2733492.26,2747924.03,220,0,0,0,0,,0,0.5,1,0.0007821617975846608,0.4,Medium,0.92
MPLAD-1822,DR C N MANJUNATH BANGALORE,Karnataka,RURAL,147000000.0,School Building,Vendor_020,5921169.45,5921169.45,5806416.77,8669093.48,44,0,1,0,0,DUPGRP-1822,0,1.9,0,0.012328899907690307,0.75,High,1.18
MPLAD-1823,DR C N MANJUNATH BANGALORE,Karnataka,RURAL,147000000.0,School Building,Vendor_020,5763317.83,5763317.83,5764300.7,14432411.32,51,0,1,0,0,DUPGRP-1822,0,0.0,0,0.008464414522737301,0.75,High,1.15
MPLAD-1824,DR C N MANJUNATH BANGALORE,Karnataka,RURAL,147000000.0,Health Sub-Centre,Vendor_019,8932950.12,8932950.12,8970040.83,23365361.44,200,1,0,0,0,,0,0.4,0,0.9639040003819822,0.964,High,2.13
MPLAD-1825,DR C N MANJUNATH BANGALORE,Karnataka,RURAL,147000000.0,Health Sub-Centre,Vendor_004,10182595.08,10182595.08,10217532.9,33547956.52,266,1,1,0,0,DUPGRP-1825,0,0.3,1,0.9884258806042215,1.0,High,2.42
MPLAD-1826,DR C N MANJUNATH BANGALORE,Karnataka,RURAL,147000000.0,Health Sub-Centre,Vendor_004,10253276.88,10253276.88,10424285.59,43801233.4,262,0,1,0,0,DUPGRP-1825,0,1.7,1,0.9902249203336048,1.0,High,2.44
MPLAD-1827,Dr Chandra Sekhar Pemmasani,Andhra Pradesh,GUNTUR,159774113.11,Community Hall,Vendor_009,2426657.76,2426657.76,2468653.32,2426657.76,218,0,0,0,0,,0,1.7,0,0.0004401065836209208,0.0,Low,0.87
MPLAD-1828,Dr Chandra Sekhar Pemmasani,Andhra Pradesh,GUNTUR,159774113.11,Road Construction,Vendor_005,4267407.82,4267407.82,4340785.12,6694065.58,217,0,0,0,0,,0,1.7,0,0.006736242708252882,0.007,Low,1.22
MPLAD-1829,Dr Chandra Sekhar Pemmasani,Andhra Pradesh,GUNTUR,159774113.11,Sports Infrastructure,Vendor_025,3994863.92,3994863.92,3998096.64,10688929.5,174,0,0,0,0,,0,0.1,0,0.020657576123119827,0.021,Low,1.33
MPLAD-1830,Dr Chandra Sekhar Pemmasani,Andhra Pradesh,GUNTUR,159774113.11,Community Hall,Vendor_002,2095309.74,2095309.74,2068734.76,12784239.24,305,0,0,1,0,,0,1.3,0,0.0016387313762401276,0.002,Low,0.75
MPLAD-1831,Dr Chandra Sekhar Pemmasani,Andhra Pradesh,GUNTUR,159774113.11,Road Construction,Vendor_001,8473043.13,8473043.13,8553806.66,21257282.38,144,1,1,0,0,DUPGRP-1831,0,1.0,0,0.9947207113850328,0.995,High,2.42
MPLAD-1832,Dr Chandra Sekhar Pemmasani,Andhra Pradesh,GUNTUR,159774113.11,Road Construction,Vendor_015,8361611.94,8361611.94,8356322.21,29618894.31,141,0,1,0,0,DUPGRP-1831,0,0.1,0,0.9932877497279938,0.993,High,2.39
MPLAD-1833,Dr Chandra Sekhar Pemmasani,Andhra Pradesh,GUNTUR,159774113.11,Community Hall,Vendor_022,6763727.64,6763727.64,9339395.28,36382621.95,330,1,0,1,1,,0,38.1,1,0.6945397445240706,1.0,High,2.42
MPLAD-1834,Dr Chandra Sekhar Pemmasani,Andhra Pradesh,GUNTUR,159774113.11,Community Hall,Vendor_015,2730018.76,2730018.76,2772579.64,39112640.71,168,0,0,0,0,,0,1.6,0,0.0010836373435921917,0.001,Low,0.98
MPLAD-1835,Dr Chandra Sekhar Pemmasani,Andhra Pradesh,GUNTUR,159774113.11,Community Hall,Vendor_017,2902054.95,2902054.95,2905310.76,42014695.67,207,0,0,0,0,,0,0.1,1,0.0012176386746255814,0.4,Medium,1.04
MPLAD-1836,DR DHARAMVIRA GANDHI,Punjab,PATIALA,147000000.0,Sports Infrastructure,Vendor_005,2756101.84,2756101.84,2789657.31,2756101.84,169,0,0,0,0,,0,1.2,0,0.0007791473837326777,0.001,Low,0.92
MPLAD-1837,DR DHARAMVIRA GANDHI,Punjab,PATIALA,147000000.0,Road Construction,Vendor_022,6910903.34,6910903.34,6886030.67,9667005.18,200,1,0,0,0,,0,0.4,1,0.8489288718109476,0.849,High,1.97
MPLAD-1838,DR DHARAMVIRA GANDHI,Punjab,PATIALA,147000000.0,Solar Street Lighting,Vendor_018,1480904.62,1480904.62,1491052.04,11147909.8,133,0,0,0,0,,0,0.7,0,0.004828209604441857,0.005,Low,0.99
MPLAD-1839,DR DHARAMVIRA GANDHI,Punjab,PATIALA,147000000.0,Sports Infrastructure,Vendor_020,3861207.06,3861207.06,5042697.33,15009116.85,224,0,0,0,1,,0,30.6,0,0.012403377851937456,0.786,High,1.29
MPLAD-1840,DR DHARAMVIRA GANDHI,Punjab,PATIALA,147000000.0,Sports Infrastructure,Vendor_001,2703584.56,2703584.56,2679850.09,17712701.41,92,0,0,0,0,,0,0.9,0,0.002152330655251824,0.002,Low,0.9
MPLAD-1841,DR DHARAMVIRA GANDHI,Punjab,PATIALA,147000000.0,Drinking Water Supply,Vendor_005,2259889.05,2259889.05,2221028.13,19972590.45,259,0,0,0,0,,0,1.7,0,0.007576222339181015,0.008,Low,1.03
MPLAD-1842,DR DHARAMVIRA GANDHI,Punjab,PATIALA,147000000.0,Drinking Water Supply,Vendor_006,3057757.37,3057757.37,3030351.1,23030347.83,240,0,1,0,0,DUPGRP-1842,0,0.9,0,0.03810308551527311,0.75,High,1.39
MPLAD-1843,DR DHARAMVIRA GANDHI,Punjab,PATIALA,147000000.0,Drinking Water Supply,Vendor_019,3156819.39,3156819.39,3195678.48,26187167.21,243,0,1,0,0,DUPGRP-1842,0,1.2,0,0.05194020847002413,0.75,High,1.43
MPLAD-1844,Dr Jayanta Kumar Roy,West Bengal,JALPAIGURI(SC),147000000.0,School Building,Vendor_017,11156027.32,11156027.32,10993036.54,11156027.32,198,1,0,0,0,,0,1.5,1,0.9916640161115089,0.992,High,2.23
MPLAD-1845,Dr Jayanta Kumar Roy,West Bengal,JALPAIGURI(SC),147000000.0,School Building,Vendor_003,2404605.9,2404605.9,2429366.14,13560633.23,260,0,0,0,0,,0,1.0,0,1.3246730526359186e-05,0.0,Low,0.48
MPLAD-1846,Dr Jayanta Kumar Roy,West Bengal,JALPAIGURI(SC),147000000.0,Road Construction,Vendor_008,3715546.73,3715546.73,3750370.32,17276179.95,260,0,0,0,0,,0,0.9,0,0.0031654534966749034,0.003,Low,1.06
MPLAD-1847,Dr Jayanta Kumar Roy,West Bengal,JALPAIGURI(SC),147000000.0,Sports Infrastructure,Vendor_023,1993072.64,1993072.64,2013825.44,19269252.59,182,0,0,0,0,,0,1.0,0,0.00011433537027555079,0.0,Low,0.66
